customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
17379.0,11,1,389.72,5,2,2,9,New / Promising
17380.0,434,3,645.0,1,3,3,7,Lost
17381.0,8,38,36398.65,5,5,5,15,VIP
17382.0,65,8,902.28,3,5,3,11,Average
17383.0,4,2,304.09,5,3,2,10,Loyal
17384.0,19,3,507.55,5,3,2,10,Loyal
17385.0,14,1,256.11,5,2,1,8,New / Promising
17386.0,7,7,2812.77,5,4,4,13,VIP
17387.0,19,2,746.81,5,3,3,11,Loyal
17388.0,77,11,2675.37,3,5,4,12,Average
17389.0,0,61,57215.33,5,5,5,15,VIP
17390.0,420,1,149.3,1,2,1,4,Lost
17391.0,163,2,508.8,3,3,2,8,Average
17392.0,306,3,579.92,2,3,2,7,Lost
17393.0,410,2,381.15,1,3,2,6,Lost
17394.0,219,1,203.87,2,2,1,5,Lost
17395.0,508,1,97.5,1,2,1,4,Lost
17396.0,39,13,8391.6,4,5,5,14,VIP
17397.0,22,3,1198.28,4,3,3,10,Loyal
17398.0,114,3,653.38,3,3,3,9,Average
17400.0,126,8,4623.28,3,5,5,13,Average
17401.0,541,1,114.85,1,2,1,4,Lost
17402.0,4,22,4600.56,5,5,5,15,VIP
17403.0,36,2,382.87,4,3,2,9,Loyal
17404.0,4,21,47638.12,5,5,5,15,VIP
17405.0,1,3,1031.41,5,3,3,11,Loyal
17406.0,333,13,4186.95,2,5,5,12,At Risk
17407.0,411,1,552.9,1,2,2,5,Lost
17408.0,163,3,316.09,3,3,2,8,Average
17409.0,184,10,7793.51,3,5,5,13,Average
17410.0,16,5,1214.72,5,4,4,13,VIP
17411.0,12,5,1425.38,5,4,4,13,VIP
17412.0,2,16,4220.22,5,5,5,15,VIP
17413.0,404,2,560.14,2,3,2,7,Lost
17414.0,43,6,2249.52,4,4,4,12,VIP
17415.0,79,1,507.84,3,2,2,7,Average
17416.0,29,22,17298.45,4,5,5,14,VIP
17417.0,548,1,164.18,1,2,1,4,Lost
17418.0,42,3,670.06,4,3,3,10,Loyal
17419.0,11,18,6126.25,5,5,5,15,VIP
17420.0,50,6,953.58,4,4,3,11,Loyal
17421.0,386,3,1059.41,2,3,3,8,Lost
17422.0,16,11,3594.76,5,5,5,15,VIP
17423.0,46,3,1118.95,4,3,3,10,Loyal
17425.0,19,2,759.17,5,3,3,11,Loyal
17426.0,8,13,8077.77,5,5,5,15,VIP
17427.0,71,1,100.8,3,2,1,6,Average
17428.0,0,45,31466.76,5,5,5,15,VIP
17429.0,128,5,1357.46,3,4,4,11,Average
17430.0,32,4,622.57,4,4,3,11,Loyal
17431.0,313,1,403.3,2,2,2,6,Lost
17432.0,18,9,1728.99,5,5,4,14,VIP
17433.0,88,2,569.96,3,3,2,8,Average
17434.0,2,7,2373.82,5,4,4,13,VIP
17435.0,411,1,331.35,1,2,2,5,Lost
17436.0,1,5,534.06,5,4,2,11,Loyal
17437.0,529,1,369.68,1,2,2,5,Lost
17438.0,253,5,1422.77,2,4,4,10,At Risk
17439.0,655,1,325.74,1,2,2,5,Lost
17440.0,156,4,323.58,3,4,2,9,Average
17441.0,732,1,293.35,1,2,2,5,Lost
17442.0,36,15,4620.3,4,5,5,14,VIP
17443.0,219,1,534.24,2,2,2,6,Lost
17444.0,151,2,2389.1,3,3,4,10,Average
17446.0,176,2,120.9,3,3,1,7,Average
17447.0,40,2,541.53,4,3,2,9,Loyal
17448.0,529,41,14448.67,1,5,5,11,At Risk
17449.0,2,13,4865.15,5,5,5,15,VIP
17450.0,8,51,244784.25,5,5,5,15,VIP
17451.0,1,7,1721.4,5,4,4,13,VIP
17453.0,17,2,486.72,5,3,2,10,Loyal
17454.0,192,10,1547.94,2,5,4,11,At Risk
17455.0,203,1,131.7,2,2,1,5,Lost
17456.0,365,2,975.56,2,3,3,8,Lost
17457.0,126,14,5984.81,3,5,5,13,Average
17458.0,15,2,529.58,5,3,2,10,Loyal
17459.0,43,2,657.3,4,3,3,10,Loyal
17460.0,94,16,2157.97,3,5,4,12,Average
17461.0,22,3,735.82,4,3,3,10,Loyal
17462.0,60,2,675.69,3,3,3,9,Average
17463.0,16,7,2535.26,5,4,4,13,VIP
17464.0,158,3,907.14,3,3,3,9,Average
17465.0,425,7,2542.79,1,4,4,9,At Risk
17466.0,10,2,763.28,5,3,3,11,Loyal
17467.0,395,1,102.6,2,2,1,5,Lost
17468.0,10,3,194.8,5,3,1,9,Loyal
17469.0,16,17,5051.25,5,5,5,15,VIP
17470.0,44,11,2626.47,4,5,4,13,VIP
17471.0,474,1,321.65,1,2,2,5,Lost
17472.0,191,4,922.35,2,4,3,9,At Risk
17473.0,408,2,607.0,2,3,3,8,Lost
17474.0,599,1,1047.0,1,2,3,6,Cannot Lose
17475.0,79,1,194.37,3,2,1,6,Average
17476.0,395,2,489.86,2,3,2,7,Lost
17477.0,612,2,1144.3,1,3,3,7,Lost
17478.0,408,2,1272.8,2,3,4,9,Lost
17479.0,632,1,389.26,1,2,2,5,Lost
17480.0,77,2,882.23,3,3,3,9,Average
17481.0,3,4,1255.59,5,4,4,13,VIP
17482.0,487,2,775.64,1,3,3,7,Lost
17483.0,65,4,591.73,3,4,2,9,Average
17484.0,576,2,209.57,1,3,1,5,Lost
17486.0,261,1,396.87,2,2,2,6,Lost
17487.0,728,1,160.55,1,2,1,4,Lost
17488.0,641,1,336.5,1,2,2,5,Lost
17489.0,58,2,376.64,4,3,2,9,Loyal
17490.0,0,9,2750.5,5,5,4,14,VIP
17491.0,1,17,5653.67,5,5,5,15,VIP
17492.0,248,3,1122.42,2,3,3,8,Lost
17493.0,385,1,100.91,2,2,1,5,Lost
17494.0,501,1,54.7,1,2,1,4,Lost
17495.0,7,3,806.72,5,3,3,11,Loyal
17496.0,358,4,1412.89,2,4,4,10,At Risk
17497.0,390,2,287.25,2,3,2,7,Lost
17498.0,75,1,272.22,3,2,1,6,Average
17499.0,289,2,1341.39,2,3,4,9,Lost
17500.0,17,3,1138.0,5,3,3,11,Loyal
17501.0,220,2,288.6,2,3,2,7,Lost
17502.0,9,4,689.1,5,4,3,12,Loyal
17503.0,2,2,558.96,5,3,2,10,Loyal
17504.0,206,18,9490.17,2,5,5,12,At Risk
17505.0,161,5,2435.48,3,4,4,11,Average
17506.0,75,1,302.2,3,2,2,7,Average
17507.0,261,2,605.58,2,3,3,8,Lost
17508.0,280,8,4579.23,2,5,5,12,At Risk
17509.0,57,8,6083.64,4,5,5,14,VIP
17510.0,24,2,514.56,4,3,2,9,Loyal
17511.0,2,60,172132.87,5,5,5,15,VIP
17512.0,28,18,5467.82,4,5,5,14,VIP
17513.0,72,3,1158.8,3,3,3,9,Average
17514.0,128,2,522.0,3,3,2,8,Average
17515.0,31,9,1602.51,4,5,4,13,VIP
17516.0,15,6,947.5,5,4,3,12,Loyal
17517.0,308,1,153.94,2,2,1,5,Lost
17518.0,425,2,329.42,1,3,2,6,Lost
17519.0,17,15,4774.17,5,5,5,15,VIP
17520.0,53,1,546.81,4,2,2,8,New / Promising
17521.0,29,5,1278.06,4,4,4,12,VIP
17522.0,1,5,1066.15,5,4,3,12,Loyal
17523.0,11,4,652.74,5,4,3,12,Loyal
17524.0,361,3,539.14,2,3,2,7,Lost
17525.0,359,3,1161.9,2,3,3,8,Lost
17526.0,4,12,3939.24,5,5,5,15,VIP
17527.0,53,4,939.37,4,4,3,11,Loyal
17528.0,1,8,3628.5,5,5,5,15,VIP
17529.0,610,2,1240.25,1,3,4,8,Lost
17530.0,1,12,2787.1,5,5,4,14,VIP
17531.0,190,3,1266.82,2,3,4,9,Lost
17532.0,385,1,65.34,2,2,1,5,Lost
17533.0,434,1,34.8,1,2,1,4,Lost
17534.0,53,5,1668.83,4,4,4,12,VIP
17535.0,280,1,164.4,2,2,1,5,Lost
17536.0,177,3,364.83,3,3,2,8,Average
17537.0,29,2,887.67,4,3,3,10,Loyal
17538.0,25,1,98.42,4,2,1,7,New / Promising
17539.0,628,3,1161.84,1,3,3,7,Lost
17540.0,24,6,1590.6,4,4,4,12,VIP
17541.0,509,1,119.86,1,2,1,4,Lost
17542.0,269,3,340.85,2,3,2,7,Lost
17543.0,549,1,120.05,1,2,1,4,Lost
17544.0,390,3,944.82,2,3,3,8,Lost
17545.0,43,6,1409.86,4,4,4,12,VIP
17547.0,375,2,727.85,2,3,3,8,Lost
17548.0,233,4,731.26,2,4,3,9,At Risk
17549.0,23,2,148.86,4,3,1,8,Loyal
17550.0,197,9,2506.64,2,5,4,11,At Risk
17551.0,359,1,290.34,2,2,2,6,Lost
17552.0,60,12,2786.77,3,5,4,12,Average
17553.0,129,4,3757.6,3,4,5,12,Average
17554.0,1,5,1952.45,5,4,4,13,VIP
17555.0,19,5,1045.74,5,4,3,12,Loyal
17556.0,205,2,300.67,2,3,2,7,Lost
17557.0,14,4,575.46,5,4,2,11,Loyal
17558.0,393,1,259.17,2,2,1,5,Lost
17559.0,512,1,167.62,1,2,1,4,Lost
17560.0,94,8,1895.8,3,5,4,12,Average
17561.0,19,4,703.02,5,4,3,12,Loyal
17562.0,14,7,1122.38,5,4,3,12,Loyal
17563.0,578,2,392.38,1,3,2,6,Lost
17564.0,24,3,454.01,4,3,2,9,Loyal
17565.0,586,1,131.83,1,2,1,4,Lost
17566.0,8,2,869.77,5,3,3,11,Loyal
17567.0,7,9,4838.08,5,5,5,15,VIP
17568.0,633,1,374.45,1,2,2,5,Lost
17569.0,332,1,344.14,2,2,2,6,Lost
17571.0,50,5,1629.66,4,4,4,12,VIP
17572.0,71,10,652.21,3,5,3,11,Average
17573.0,29,3,380.6,4,3,2,9,Loyal
17574.0,242,1,185.65,2,2,1,5,Lost
17575.0,667,1,171.7,1,2,1,4,Lost
17576.0,8,41,8705.6,5,5,5,15,VIP
17577.0,645,2,348.75,1,3,2,6,Lost
17578.0,218,7,1047.33,2,4,3,9,At Risk
17579.0,4,4,753.28,5,4,3,12,Loyal
17580.0,252,5,538.07,2,4,2,8,At Risk
17581.0,0,43,17951.17,5,5,5,15,VIP
17582.0,236,5,1446.95,2,4,4,10,At Risk
17583.0,560,1,135.95,1,2,1,4,Lost
17584.0,7,6,5309.42,5,4,5,14,VIP
17585.0,109,7,2064.71,3,4,4,11,Average
17586.0,619,1,167.4,1,2,1,4,Lost
17587.0,628,1,173.76,1,2,1,4,Lost
17588.0,100,7,2939.55,3,4,5,12,Average
17589.0,60,18,13806.27,3,5,5,13,Average
17590.0,2,3,1466.77,5,3,4,12,Loyal
17591.0,73,8,2339.32,3,5,4,12,Average
17592.0,738,1,148.3,1,2,1,4,Lost
17593.0,3,11,8092.32,5,5,5,15,VIP
17594.0,85,4,2497.88,3,4,4,11,Average
17595.0,12,2,386.69,5,3,2,10,Loyal
17596.0,23,13,4491.46,4,5,5,14,VIP
17597.0,213,5,3484.09,2,4,5,11,At Risk
17598.0,381,1,409.98,2,2,2,6,Lost
17599.0,477,1,52.05,1,2,1,4,Lost
17600.0,17,1,161.67,5,2,1,8,New / Promising
17601.0,239,2,412.66,2,3,2,7,Lost
17602.0,2,14,7354.43,5,5,5,15,VIP
17603.0,78,4,1788.38,3,4,4,11,Average
17604.0,217,6,942.38,2,4,3,9,At Risk
17605.0,590,1,160.75,1,2,1,4,Lost
17606.0,737,1,87.3,1,2,1,4,Lost
17607.0,376,1,333.81,2,2,2,6,Lost
17608.0,33,4,488.06,4,4,2,10,Loyal
17609.0,40,11,1875.36,4,5,4,13,VIP
17610.0,540,5,1511.94,1,4,4,9,At Risk
17611.0,7,28,8287.53,5,5,5,15,VIP
17612.0,53,18,5394.86,4,5,5,14,VIP
17613.0,22,14,4544.55,4,5,5,14,VIP
17614.0,57,1,386.32,4,2,2,8,New / Promising
17615.0,130,6,721.8,3,4,3,10,Average
17616.0,173,4,734.4,3,4,3,10,Average
17617.0,558,1,385.19,1,2,2,5,Lost
17618.0,5,11,4001.64,5,5,5,15,VIP
17619.0,312,1,214.37,2,2,1,5,Lost
17620.0,59,1,81.44,3,2,1,6,Average
17621.0,21,6,3175.12,4,4,5,13,VIP
17622.0,597,2,1130.21,1,3,3,7,Lost
17623.0,32,7,2365.77,4,4,4,12,VIP
17624.0,14,4,1568.63,5,4,4,13,VIP
17625.0,18,8,5978.9,5,5,5,15,VIP
17626.0,602,1,254.0,1,2,1,4,Lost
17627.0,478,1,296.36,1,2,2,5,Lost
17628.0,81,1,75.75,3,2,1,6,Average
17629.0,5,10,2455.52,5,5,4,14,VIP
17630.0,169,2,503.6,3,3,2,8,Average
17631.0,1,7,998.49,5,4,3,12,Loyal
17633.0,31,7,2057.39,4,4,4,12,VIP
17634.0,36,9,2358.59,4,5,4,13,VIP
17635.0,424,3,1265.58,1,3,4,8,Lost
17636.0,19,1,285.56,5,2,2,9,New / Promising
17637.0,31,2,547.06,4,3,2,9,Loyal
17638.0,647,2,842.4,1,3,3,7,Lost
17639.0,276,6,615.17,2,4,3,9,At Risk
17640.0,86,6,3168.94,3,4,5,12,Average
17642.0,119,5,1824.49,3,4,4,11,Average
17643.0,373,2,439.7,2,3,2,7,Lost
17644.0,1,20,6028.6,5,5,5,15,VIP
17646.0,219,12,3898.79,2,5,5,12,At Risk
17647.0,65,3,331.66,3,3,2,8,Average
17648.0,60,5,2216.37,3,4,4,11,Average
17649.0,138,3,1578.89,3,3,4,10,Average
17650.0,21,1,166.08,4,2,1,7,New / Promising
17651.0,11,16,5703.52,5,5,5,15,VIP
17652.0,25,12,4867.72,4,5,5,14,VIP
17653.0,36,4,1207.56,4,4,4,12,VIP
17654.0,277,1,117.55,2,2,1,5,Lost
17655.0,10,9,2976.38,5,5,5,15,VIP
17656.0,73,5,1674.69,3,4,4,11,Average
17657.0,430,1,126.0,1,2,1,4,Lost
17658.0,25,2,595.42,4,3,2,9,Loyal
17659.0,17,14,3586.99,5,5,5,15,VIP
17660.0,141,2,342.22,3,3,2,8,Average
17662.0,661,2,412.92,1,3,2,6,Lost
17663.0,25,17,5175.83,4,5,5,14,VIP
17664.0,18,4,1166.23,5,4,3,12,Loyal
17665.0,493,1,563.1,1,2,2,5,Lost
17666.0,3,5,2047.8,5,4,4,13,VIP
17667.0,66,9,3950.7,3,5,5,13,Average
17668.0,1,2,347.75,5,3,2,10,Loyal
17669.0,42,10,6142.35,4,5,5,14,VIP
17670.0,227,1,205.7,2,2,1,5,Lost
17671.0,15,5,2009.16,5,4,4,13,VIP
17672.0,50,6,5663.74,4,4,5,13,VIP
17673.0,1,13,4173.88,5,5,5,15,VIP
17674.0,74,2,551.04,3,3,2,8,Average
17675.0,1,70,37642.48,5,5,5,15,VIP
17676.0,4,10,2448.64,5,5,4,14,VIP
17677.0,1,54,35058.46,5,5,5,15,VIP
17678.0,263,2,599.76,2,3,2,7,Lost
17679.0,52,7,3577.61,4,4,5,13,VIP
17680.0,23,3,497.45,4,3,2,9,Loyal
17681.0,597,5,731.2,1,4,3,8,At Risk
17682.0,10,11,4065.28,5,5,5,15,VIP
17683.0,385,3,819.01,2,3,3,8,Lost
17684.0,43,1,239.41,4,2,1,7,New / Promising
17685.0,16,12,5454.95,5,5,5,15,VIP
17686.0,7,9,8296.81,5,5,5,15,VIP
17687.0,420,1,432.68,1,2,2,5,Lost
17688.0,393,1,304.2,2,2,2,6,Lost
17689.0,388,2,317.08,2,3,2,7,Lost
17690.0,30,20,6963.8,4,5,5,14,VIP
17691.0,358,4,637.55,2,4,3,9,At Risk
17692.0,127,12,2960.44,3,5,5,13,Average
17693.0,137,1,200.47,3,2,1,6,Average
17694.0,141,3,1695.97,3,3,4,10,Average
17695.0,131,5,1746.04,3,4,4,11,Average
17696.0,38,27,7679.59,4,5,5,14,VIP
17697.0,236,1,338.95,2,2,2,6,Lost
17698.0,260,1,154.95,2,2,1,5,Lost
17699.0,476,2,442.0,1,3,2,6,Lost
17700.0,16,14,6679.97,5,5,5,15,VIP
17701.0,252,1,417.95,2,2,2,6,Lost
17702.0,30,6,3144.04,4,4,5,13,VIP
17703.0,35,4,1094.84,4,4,3,11,Loyal
17704.0,168,2,885.19,3,3,3,9,Average
17705.0,3,11,2083.9,5,5,4,14,VIP
17706.0,4,31,20272.15,5,5,5,15,VIP
17707.0,185,8,609.3,3,5,3,11,Average
17708.0,187,4,884.18,2,4,3,9,At Risk
17709.0,169,5,671.01,3,4,3,10,Average
17710.0,423,1,293.5,1,2,2,5,Lost
17711.0,10,2,385.1,5,3,2,10,Loyal
17712.0,44,1,522.91,4,2,2,8,New / Promising
17713.0,382,4,1198.09,2,4,3,9,At Risk
17714.0,320,5,1410.18,2,4,4,10,At Risk
17715.0,200,2,489.6,2,3,2,7,Lost
17716.0,22,24,15956.97,4,5,5,14,VIP
17717.0,421,1,376.92,1,2,2,5,Lost
17718.0,232,2,439.18,2,3,2,7,Lost
17719.0,37,15,5396.04,4,5,5,14,VIP
17720.0,26,10,2666.91,4,5,4,13,VIP
17721.0,659,1,307.21,1,2,2,5,Lost
17722.0,96,5,3520.22,3,4,5,12,Average
17723.0,127,7,3378.4,3,4,5,12,Average
17724.0,71,3,1033.0,3,3,3,9,Average
17725.0,16,11,3439.08,5,5,5,15,VIP
17726.0,395,7,1092.06,2,4,3,9,At Risk
17727.0,15,1,1060.25,5,2,3,10,New / Promising
17728.0,3,5,4238.76,5,4,5,14,VIP
17729.0,596,1,438.65,1,2,2,5,Lost
17730.0,3,20,7773.8,5,5,5,15,VIP
17731.0,79,6,1708.99,3,4,4,11,Average
17732.0,372,8,2166.42,2,5,4,11,At Risk
17733.0,38,2,692.19,4,3,3,10,Loyal
17734.0,53,6,1442.32,4,4,4,12,VIP
17735.0,2,26,16790.33,5,5,5,15,VIP
17736.0,9,3,377.44,5,3,2,10,Loyal
17737.0,9,2,168.24,5,3,1,9,Loyal
17738.0,19,13,4183.56,5,5,5,15,VIP
17739.0,11,18,7730.59,5,5,5,15,VIP
17740.0,389,6,426.9,2,4,2,8,At Risk
17741.0,406,2,101.1,2,3,1,6,Lost
17742.0,113,11,2098.48,3,5,4,12,Average
17743.0,448,1,229.2,1,2,1,4,Lost
17744.0,3,7,2649.14,5,4,4,13,VIP
17745.0,477,2,600.34,1,3,2,6,Lost
17746.0,240,4,904.18,2,4,3,9,At Risk
17747.0,112,1,71.4,3,2,1,6,Average
17748.0,527,1,358.15,1,2,2,5,Lost
17749.0,178,3,1026.18,3,3,3,9,Average
17750.0,5,9,1694.16,5,5,4,14,VIP
17751.0,421,1,157.86,1,2,1,4,Lost
17752.0,359,1,80.64,2,2,1,5,Lost
17753.0,464,4,382.06,1,4,2,7,At Risk
17754.0,0,13,4451.22,5,5,5,15,VIP
17756.0,375,3,728.75,2,3,3,8,Lost
17757.0,1,56,9070.1,5,5,5,15,VIP
17758.0,19,12,4964.03,5,5,5,15,VIP
17759.0,17,5,1260.63,5,4,4,13,VIP
17760.0,21,6,746.39,4,4,3,11,Loyal
17761.0,32,1,712.78,4,2,3,9,New / Promising
17762.0,456,1,129.75,1,2,1,4,Lost
17763.0,263,4,86.15,2,4,1,7,At Risk
17764.0,50,5,1513.57,4,4,4,12,VIP
17765.0,158,4,524.0,3,4,2,9,Average
17766.0,381,2,299.61,2,3,2,7,Lost
17767.0,15,2,413.05,5,3,2,10,Loyal
17768.0,8,7,3292.73,5,4,5,14,VIP
17769.0,12,17,7053.38,5,5,5,15,VIP
17770.0,198,5,1143.27,2,4,3,9,At Risk
17771.0,56,4,386.93,4,4,2,10,Loyal
17772.0,10,3,360.75,5,3,2,10,Loyal
17773.0,514,2,575.37,1,3,2,6,Lost
17774.0,96,9,3272.83,3,5,5,13,Average
17775.0,254,1,56.4,2,2,1,5,Lost
17776.0,386,2,329.3,2,3,2,7,Lost
17777.0,24,3,647.56,4,3,3,10,Loyal
17778.0,661,1,197.7,1,2,1,4,Lost
17779.0,21,3,650.32,4,3,3,10,Loyal
17780.0,667,3,346.56,1,3,2,6,Lost
17781.0,159,2,188.02,3,3,1,7,Average
17782.0,382,2,679.02,2,3,3,8,Lost
17783.0,72,3,376.96,3,3,2,8,Average
17784.0,550,1,112.86,1,2,1,4,Lost
17785.0,53,3,403.38,4,3,2,9,Loyal
17786.0,85,2,266.85,3,3,1,7,Average
17787.0,152,4,1817.54,3,4,4,11,Average
17788.0,73,2,1112.95,3,3,3,9,Average
17789.0,281,2,397.15,2,3,2,7,Lost
17790.0,26,20,2779.41,4,5,4,13,VIP
17791.0,29,1,106.1,4,2,1,7,New / Promising
17792.0,467,2,368.35,1,3,2,6,Lost
17793.0,25,1,300.34,4,2,2,8,New / Promising
17794.0,686,2,147.3,1,3,1,5,Lost
17795.0,179,2,342.83,3,3,2,8,Average
17796.0,40,7,1236.39,4,4,4,12,VIP
17797.0,22,8,1971.87,4,5,4,13,VIP
17798.0,581,1,172.17,1,2,1,4,Lost
17799.0,22,20,6246.93,4,5,5,14,VIP
17800.0,37,9,1186.21,4,5,3,12,Loyal
17801.0,451,3,770.03,1,3,3,7,Lost
17802.0,82,10,4946.22,3,5,5,13,Average
17803.0,392,1,184.66,2,2,1,5,Lost
17804.0,376,3,383.78,2,3,2,7,Lost
17805.0,73,2,927.03,3,3,3,9,Average
17806.0,11,1,546.04,5,2,2,9,New / Promising
17807.0,395,3,437.87,2,3,2,7,Lost
17808.0,548,4,262.64,1,4,1,6,At Risk
17809.0,16,20,10085.89,5,5,5,15,VIP
17810.0,668,2,343.21,1,3,2,6,Lost
17811.0,4,47,9513.1,5,5,5,15,VIP
17812.0,12,7,911.99,5,4,3,12,Loyal
17813.0,14,5,1698.07,5,4,4,13,VIP
17814.0,375,2,1609.37,2,3,4,9,Lost
17815.0,393,1,591.96,2,2,2,6,Lost
17816.0,36,6,96.11,4,4,1,9,Loyal
17817.0,4,6,788.15,5,4,3,12,Loyal
17818.0,737,1,124.78,1,2,1,4,Lost
17819.0,71,12,6021.05,3,5,5,13,Average
17820.0,374,1,180.61,2,2,1,5,Lost
17821.0,406,1,334.62,2,2,2,6,Lost
17822.0,420,5,2154.08,1,4,4,9,At Risk
17823.0,421,2,449.25,1,3,2,6,Lost
17824.0,51,1,298.4,4,2,2,8,New / Promising
17825.0,598,4,701.96,1,4,3,8,At Risk
17826.0,374,1,133.34,2,2,1,5,Lost
17827.0,5,6,2376.17,5,4,4,13,VIP
17828.0,22,4,1165.09,4,4,3,11,Loyal
17829.0,298,5,4756.74,2,4,5,11,At Risk
17830.0,1,3,398.7,5,3,2,10,Loyal
17831.0,33,1,35.4,4,2,1,7,New / Promising
17832.0,49,1,155.37,4,2,1,7,New / Promising
17833.0,723,1,338.46,1,2,2,5,Lost
17834.0,414,2,689.67,1,3,3,7,Lost
17835.0,2,3,342.24,5,3,2,10,Loyal
17836.0,47,1,109.83,4,2,1,7,New / Promising
17837.0,42,8,1535.33,4,5,4,13,VIP
17838.0,26,13,5604.64,4,5,5,14,VIP
17839.0,42,1,318.15,4,2,2,8,New / Promising
17840.0,443,1,175.9,1,2,1,4,Lost
17841.0,1,211,68519.95,5,5,5,15,VIP
17842.0,602,1,430.69,1,2,2,5,Lost
17843.0,303,2,312.65,2,3,2,7,Lost
17844.0,106,1,51.56,3,2,1,6,Average
17845.0,555,4,596.09,1,4,2,7,At Risk
17847.0,515,2,125.74,1,3,1,5,Lost
17848.0,81,30,3538.46,3,5,5,13,Average
17849.0,218,8,1063.76,2,5,3,10,At Risk
17850.0,372,155,51208.87,2,5,5,12,At Risk
17851.0,422,6,1552.35,1,4,4,9,At Risk
17852.0,11,5,657.81,5,4,3,12,Loyal
17853.0,407,3,1596.29,2,3,4,9,Lost
17854.0,185,6,1068.5,3,4,3,10,Average
17855.0,372,1,208.97,2,2,1,5,Lost
17856.0,1,4,1418.03,5,4,4,13,VIP
17857.0,4,23,25769.54,5,5,5,15,VIP
17858.0,5,30,12518.65,5,5,5,15,VIP
17859.0,304,1,141.92,2,2,1,5,Lost
17860.0,368,4,717.39,2,4,3,9,At Risk
17861.0,3,18,5088.29,5,5,5,15,VIP
17862.0,323,4,1254.89,2,4,4,10,At Risk
17863.0,59,12,5360.48,3,5,5,13,Average
17864.0,12,5,876.57,5,4,3,12,Loyal
17865.0,30,46,26310.09,4,5,5,14,VIP
17866.0,142,3,1134.95,3,3,3,9,Average
17867.0,30,14,1560.72,4,5,4,13,VIP
17868.0,386,1,227.15,2,2,1,5,Lost
17869.0,107,7,813.64,3,4,3,10,Average
17870.0,2,13,2753.29,5,5,4,14,VIP
17871.0,204,5,1068.95,2,4,3,9,At Risk
17872.0,381,1,235.87,2,2,1,5,Lost
17873.0,80,18,6135.95,3,5,5,13,Average
17874.0,185,6,683.46,3,4,3,10,Average
17875.0,688,1,167.1,1,2,1,4,Lost
17876.0,399,3,3424.02,2,3,5,10,Lost
17877.0,170,1,237.61,3,2,1,6,Average
17878.0,43,3,1378.93,4,3,4,11,Loyal
17879.0,173,1,178.52,3,2,1,6,Average
17880.0,364,3,824.92,2,3,3,8,Lost
17881.0,304,1,133.35,2,2,1,5,Lost
17882.0,379,2,291.56,2,3,2,7,Lost
17883.0,3,7,988.42,5,4,3,12,Loyal
17884.0,3,20,2693.47,5,5,4,14,VIP
17885.0,12,1,156.34,5,2,1,8,New / Promising
17886.0,31,6,1572.55,4,4,4,12,VIP
17887.0,129,1,111.35,3,2,1,6,Average
17888.0,21,25,1807.44,4,5,4,13,VIP
17889.0,212,7,746.42,2,4,3,9,At Risk
17890.0,322,2,586.89,2,3,2,7,Lost
17891.0,162,1,203.86,3,2,1,6,Average
17892.0,56,3,244.1,4,3,1,8,Loyal
17893.0,225,1,107.21,2,2,1,5,Lost
17894.0,71,18,2304.16,3,5,4,12,Average
17895.0,44,1,95.45,4,2,1,7,New / Promising
17896.0,23,1,256.32,4,2,1,7,New / Promising
17897.0,172,9,2053.04,3,5,4,12,Average
17898.0,85,4,299.18,3,4,2,9,Average
17899.0,159,1,154.55,3,2,1,6,Average
17900.0,190,2,112.2,2,3,1,6,Lost
17901.0,29,3,260.08,4,3,1,8,Loyal
17902.0,546,1,216.4,1,2,1,4,Lost
17903.0,394,1,381.09,2,2,2,6,Lost
17904.0,21,1,181.07,4,2,1,7,New / Promising
17905.0,71,13,2168.37,3,5,4,12,Average
17906.0,247,1,72.9,2,2,1,5,Lost
17907.0,640,1,291.76,1,2,2,5,Lost
17908.0,373,5,1142.47,2,4,3,9,At Risk
17909.0,737,1,110.05,1,2,1,4,Lost
17910.0,726,1,261.7,1,2,1,4,Lost
17911.0,9,1,366.23,5,2,2,9,New / Promising
17912.0,310,6,371.6,2,4,2,8,At Risk
17913.0,58,14,3425.09,4,5,5,14,VIP
17914.0,3,1,329.36,5,2,2,9,New / Promising
17915.0,551,1,225.78,1,2,1,4,Lost
17916.0,628,2,43.87,1,3,1,5,Lost
17917.0,45,3,335.03,4,3,2,9,Loyal
17918.0,500,3,388.44,1,3,2,6,Lost
17919.0,88,2,1840.32,3,3,4,10,Average
17920.0,4,54,23569.88,5,5,5,15,VIP
17921.0,64,10,2394.36,3,5,4,12,Average
17922.0,543,1,170.4,1,2,1,4,Lost
17923.0,282,3,497.0,2,3,2,7,Lost
17924.0,11,8,3257.7,5,5,5,15,VIP
17925.0,372,1,244.08,2,2,1,5,Lost
17926.0,133,5,1035.49,3,4,3,10,Average
17927.0,721,1,294.0,1,2,2,5,Lost
17928.0,45,3,313.16,4,3,2,9,Loyal
17929.0,11,12,3082.1,5,5,5,15,VIP
17930.0,35,13,4275.22,4,5,5,14,VIP
17931.0,134,14,3402.24,3,5,5,13,Average
17932.0,29,3,1331.57,4,3,4,11,Loyal
17933.0,632,1,105.99,1,2,1,4,Lost
17934.0,51,3,1049.15,4,3,3,10,Loyal
17935.0,138,7,683.24,3,4,3,10,Average
17936.0,5,1,380.13,5,2,2,9,New / Promising
